ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2019-08-27 00:00:00+00:00,0.918892154221257,0.24142045881606827,0.9534526094092471,0.05009468296843901,0.04985684615561199,0.024914268153827974,0.06666667514377278,0.9966893652919291
2019-08-28 00:00:00+00:00,0.9201312823387048,0.24180984757776197,0.9536639858555425,0.050058734068029374,0.0498644189716481,0.024929851502394518,0.06684029435076953,0.9970722984458761
2019-08-29 00:00:00+00:00,0.9185987162793804,0.24174923254716302,0.9537252394923001,0.050025203024362926,0.0498005281862304,0.024890690597339102,0.06672988056941699,0.9964093720732513
2019-08-30 00:00:00+00:00,0.9185046862642677,0.24212070022227547,0.9546268082341927,0.05004084875256362,0.0498520352931027,0.024938315850345602,0.06662828288821909,1.0005596140871258
2019-09-03 00:00:00+00:00,0.9186952369972667,0.24152771752645488,0.9535222513879935,0.05004305765251916,0.04978902527114793,0.024916737692884584,0.06652181185853796,0.9955941479011753
2019-09-04 00:00:00+00:00,0.918597580705602,0.24207329656187654,0.9542819376470006,0.0499894503053859,0.04988051714746936,0.024884649245205573,0.06665157373591164,0.9981146606342439
2019-09-05 00:00:00+00:00,0.9202944895048202,0.24192871609702973,0.9536504475472383,0.050045403877001716,0.049886051548371606,0.024910538549355665,0.06687056658295769,0.9973962762183114
2019-09-06 00:00:00+00:00,0.9170554209607016,0.24147528929033546,0.9535160819812806,0.049974379241734576,0.04976027835550855,0.024856406254339446,0.06666374422514341,0.9956104713280881
2019-09-09 00:00:00+00:00,0.9184092069361417,0.24154363185050495,0.953449881302172,0.05000409567496723,0.04981726267806857,0.02483599778602543,0.06677903470862183,0.99725122802013
2019-09-10 00:00:00+00:00,0.9183783603485488,0.24136667781427867,0.9538026166486193,0.050007416441426596,0.04981768063673068,0.024899024700069116,0.06656493710624942,0.995927116083799
2019-09-11 00:00:00+00:00,0.9177361480565608,0.24140760346665546,0.9533819657579525,0.04984933005195516,0.049746376124335585,0.024886727279535777,0.06683165819313665,0.9957719627464985
2019-09-12 00:00:00+00:00,0.918896631940985,0.24200855191337117,0.9527569167834554,0.05000813780008138,0.04986906646623175,0.024973500391915995,0.0667399650553722,0.9965135293168463
2019-09-13 00:00:00+00:00,0.9185307446387194,0.24200855191337117,0.9527569167834554,0.05000813780008138,0.04986906646623175,0.024973500391915995,0.0667399650553722,0.9965135293168463
2019-09-16 00:00:00+00:00,0.9176140999825754,0.24144749719996364,0.9531020633351236,0.04999585174696763,0.04989067745916479,0.024891088721015565,0.06661454893687024,0.9961945939578075
2019-09-17 00:00:00+00:00,0.918286439468831,0.24172180252802458,0.9534500781525849,0.049987931914053284,0.049782508797546296,0.02488414786924892,0.06680312500898171,0.9957181231417572
2019-09-18 00:00:00+00:00,0.9182557143483504,0.24149336827052326,0.9416849669545216,0.0499362560309488,0.04981290147241557,0.024840012293803,0.0665300575054602,0.9952424113595046
2019-09-19 00:00:00+00:00,0.9192329989361347,0.24145936339191806,0.9545952500602527,0.04999725516029864,0.049874132400661686,0.02491106562276042,0.06676142980895175,0.9983473361889924
2019-09-20 00:00:00+00:00,0.9239823615755528,0.24135692114704782,0.9550226225147304,0.05004909618388753,0.049921239340092204,0.024919123379453397,0.06679158668066207,0.9962470473378602
2019-09-23 00:00:00+00:00,0.920089569612296,0.24101702733586874,0.9501008312017332,0.049877074370006144,0.0496652318281666,0.02477666200507595,0.06647103432641277,0.994066200423019
2019-09-24 00:00:00+00:00,0.9218407959075069,0.24151199717215607,0.95213298179568,0.049991675756357996,0.04982139407973425,0.024887373920824147,0.06649092296175836,0.9958100688870767
2019-09-25 00:00:00+00:00,0.9227746019185207,0.24172168802635755,0.9540634103038639,0.05000904972256944,0.04984177735665053,0.024867509714894875,0.06669583816877006,0.9961945939578076
2019-09-26 00:00:00+00:00,0.9228994614269326,0.24201935200372635,0.9539939237625541,0.05000977292325381,0.04973644787441718,0.025142395886036634,0.06661449525385592,0.9970803463058667
